-81.80  -4.20   0.1
-81.80  -3.80   0.1
-81.80  -3.40   0.1
-81.80  -3.00   0.2
-81.80  -2.60   0.4
-81.80  -2.20   0.5
-81.80  -1.80   0.6
-81.80  -1.40   0.6
-81.80  -1.00   0.6
-81.80  -0.60   0.6
-81.80  -0.20   0.5
-81.80   0.20   0.5
-81.80   0.60   0.4
-81.80   1.00   0.2
-81.80   1.40   0.1
-81.80   1.80   0.2
-81.80   2.20   0.2
-81.80   2.60   0.3
-81.80   3.00   1.5
-81.80   3.40   5.2
-81.80   3.80   8.5
-81.80   4.20  18.5
-81.80   4.60  36.4
-81.80   5.00  52.3
-81.80   5.40  57.3
-81.80   5.80  55.1
-81.80   6.20  49.5
-81.80   6.60  37.3
-81.80   7.00  27.7
-81.80   7.40  16.1
-81.80   7.80   7.7
-81.80   8.20  10.9
-81.80   8.60   2.0
-81.80   9.00  12.5
-81.80   9.40   1.1
-81.80   9.80   0.4
-81.80  10.20   0.2
-81.80  10.60   0.3
-81.80  11.00   0.3
-81.80  11.40   1.9
-81.80  11.80   1.5
-81.80  12.20   0.0
-81.40 -50.20   0.0
-81.40 -49.80   6.1
-81.40 -49.40   6.3
-81.40 -49.00   6.3
-81.40 -48.60   5.8
-81.40 -48.20   4.9
-81.40 -47.80   4.3
-81.40 -47.40   3.3
-81.40 -47.00   2.9
-81.40 -46.60   2.5
-81.40 -46.20   2.1
-81.40 -45.80   1.8
-81.40 -45.40   1.5
-81.40 -45.00   1.5
-81.40 -44.60   1.2
-81.40 -44.20   1.3
-81.40 -43.80   0.9
-81.40 -43.40   0.6
-81.40 -43.00   0.6
-81.40 -42.60   0.6
-81.40 -42.20   0.6
-81.40 -41.80   0.5
-81.40 -41.40   0.5
-81.40 -41.00   0.5
-81.40 -40.60   0.5
-81.40 -40.20   0.5
-81.40 -39.80   0.5
-81.40 -39.40   0.5
-81.40 -39.00   0.4
-81.40 -38.60   0.4
-81.40 -38.20   0.5
-81.40 -37.80   0.5
-81.40 -37.40   0.5
-81.40 -37.00   0.3
-81.40 -36.60   0.5
-81.40 -36.20   0.5
-81.40 -35.80   0.2
-81.40 -35.40   0.2
-81.40 -35.00   0.2
-81.40 -34.60   0.2
-81.40 -34.20   0.2
